Hour,Starting minute (inclussive),Ending minute (exclussive),TemperatureC,DewpointC,PressurehPa,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,dailyrainMM,SolarRadiationWatts_m2,Generated power
7,15,20,6,0,1029,147,3,11,66,0,0,0,0
7,20,25,6,0,1029,134,1,12,66,0,0,0,0
7,25,30,6,0,1029,148,9,6,66,0,0,0,0
7,30,35,6,0,1029,121,8,12,66,0,0,0,0
7,35,40,6,0,1029,143,8,14,66,0,0,0,0
7,40,45,6,0,1029,115,3,12,66,0,0,0,0
7,45,50,6,0,1029,150,3,11,66,0,0,0,0
7,50,55,6,0,1029,126,3,11,66,0,0,0,0
7,55,60,6,0,1029,163,6,9,66,0,0,0,0
8,0,5,6,0,1029,140,1,11,66,0,0,5,0
8,5,10,6,0,1029,123,11,11,66,0,0,9,0
8,10,15,6,0,1029,136,3,14,66,0,0,11,0
8,15,20,6,0,1030,171,9,11,66,0,0,14,0
8,20,25,6,0,1030,121,3,12,67,0,0,19,0
8,25,30,6,0,1030,137,8,12,66,0,0,23,0
8,30,35,6,0,1030,121,8,11,66,0,0,32,0
8,35,40,6,0,1030,119,3,8,66,0,0,39,0
8,40,45,6,1,1030,111,3,11,66,0,0,47,0
8,45,50,6,1,1030,106,3,11,66,0,0,56,0
8,50,55,7,0,1030,190,4,11,65,0,0,65,0
8,55,60,7,1,1030,142,4,14,65,0,0,76,0
9,0,5,7,1,1030,156,4,11,64,0,0,84,0
9,5,10,7,1,1030,159,9,9,64,0,0,98,0
9,10,15,7,1,1030,114,3,12,64,0,0,114,0
9,15,20,7,1,1030,117,6,8,64,0,0,120,0
9,20,25,7,1,1030,172,9,9,63,0,0,144,0
9,25,30,7,1,1030,111,4,12,62,0,0,125,0
9,30,35,8,1,1030,126,6,12,62,0,0,163,0
9,35,40,8,1,1030,123,3,9,62,0,0,178,0
9,40,45,8,1,1031,109,4,11,62,0,0,186,0
9,45,50,8,1,1031,159,6,16,61,0,0,211,0
9,50,55,8,1,1031,121,6,14,61,0,0,220,0
9,55,60,8,1,1031,132,4,14,60,0,0,229,0
10,0,5,8,1,1031,152,1,11,60,0,0,241,0
10,5,10,9,1,1031,136,3,11,59,0,0,251,0
10,10,15,9,1,1031,98,4,12,59,0,0,262,0
10,15,20,9,1,1031,156,9,14,59,0,0,272,0
10,20,25,9,1,1031,126,6,11,59,0,0,281,0
10,25,30,9,1,1031,105,6,12,58,0,0,288,0
10,30,35,9,1,1031,74,4,11,58,0,0,301,0
10,35,40,10,1,1031,88,3,14,57,0,0,308,0
10,40,45,10,1,1031,58,6,14,57,0,0,315,0
10,45,50,10,2,1031,123,1,16,57,0,0,325,0
10,50,55,10,2,1031,98,6,17,57,0,0,336,0
10,55,60,10,2,1031,155,6,16,56,0,0,338,0
11,0,5,10,2,1031,165,6,16,55,0,0,345,0
11,5,10,10,2,1031,128,11,17,55,0,0,353,0
11,10,15,11,2,1031,139,11,14,54,0,0,360,0
11,15,20,11,2,1030,140,12,11,53,0,0,366,0
11,20,25,11,2,1030,107,3,12,53,0,0,374,0
11,25,30,12,2,1030,148,4,9,51,0,0,380,0
11,30,35,12,2,1030,103,6,9,50,0,0,392,0
11,35,40,12,1,1030,59,4,14,49,0,0,399,0
11,40,45,12,2,1030,136,1,17,49,0,0,399,0
11,45,50,12,2,1030,107,4,14,49,0,0,406,0
11,50,55,13,2,1030,120,6,14,48,0,0,410,0
11,55,60,13,2,1030,88,3,12,49,0,0,415,0
12,0,5,13,2,1030,123,4,11,48,0,0,417,0
12,5,10,13,2,1030,102,6,16,47,0,0,418,0
12,10,15,13,2,1030,136,16,12,46,0,0,422,0
12,15,20,13,2,1030,126,3,17,47,0,0,425,0
12,20,25,13,2,1030,99,6,14,46,0,0,425,0
12,25,30,13,2,1030,111,11,14,46,0,0,429,0
12,30,35,14,2,1030,198,1,16,46,0,0,431,0
12,35,40,14,1,1030,89,6,9,44,0,0,432,0
12,40,45,14,2,1030,161,8,14,45,0,0,432,0
12,45,50,14,2,1030,114,16,17,44,0,0,432,0
12,50,55,14,1,1030,119,8,16,43,0,0,434,0
12,55,60,14,1,1030,115,9,14,44,0,0,434,0
13,0,5,14,2,1030,79,3,19,45,0,0,431,0
13,5,10,14,2,1030,113,6,12,44,0,0,424,0
13,10,15,14,2,1029,40,6,12,44,0,0,427,0
13,15,20,14,2,1030,66,4,14,43,0,0,425,0
13,20,25,14,2,1029,112,4,14,43,0,0,418,0
13,25,30,14,2,1029,91,1,16,43,0,0,406,0
13,30,35,14,2,1029,104,6,9,43,0,0,373,0
13,35,40,14,2,1029,103,1,12,44,0,0,381,0
13,40,45,14,2,1030,84,1,11,42,0,0,383,0
13,45,50,15,1,1029,107,11,12,41,0,0,309,0
13,50,55,15,1,1029,88,1,11,41,0,0,257,0
13,55,60,15,1,1029,103,6,11,40,0,0,274,0
14,0,5,15,1,1029,180,3,11,41,0,0,276,0
14,5,10,14,1,1029,120,3,8,41,0,0,274,0
14,10,15,15,2,1029,108,1,11,42,0,0,334,0
14,15,20,15,1,1029,98,9,6,39,0,0,320,0
14,20,25,15,1,1029,68,0,9,39,0,0,343,0
14,25,30,15,0,1029,108,6,12,37,0,0,378,0
14,30,35,15,0,1030,72,6,14,37,0,0,322,0
14,35,40,15,0,1029,115,4,12,37,0,0,309,0
14,40,45,15,0,1029,89,8,14,37,0,0,281,0
14,45,50,14,0,1029,83,6,14,37,0,0,279,0
14,50,55,14,0,1030,98,3,12,38,0,0,315,0
14,55,60,15,0,1030,108,6,12,36,0,0,306,0
15,0,5,15,0,1030,55,4,14,37,0,0,260,0
15,5,10,14,0,1030,102,6,12,35,0,0,237,0
15,10,15,15,0,1030,143,4,14,36,0,0,241,0
15,15,20,15,0,1030,88,4,12,36,0,0,227,0
15,20,25,14,0,1030,121,4,12,36,0,0,213,0
15,25,30,15,0,1030,104,6,12,37,0,0,209,0
15,30,35,15,1,1030,65,4,9,39,0,0,149,0
15,35,40,14,1,1030,70,3,9,39,0,0,220,0
15,40,45,14,1,1030,61,4,11,40,0,0,216,0
15,45,50,14,1,1030,65,4,9,40,0,0,193,0
15,50,55,14,1,1030,53,6,8,41,0,0,178,0
15,55,60,14,1,1030,59,6,11,41,0,0,156,0
16,0,5,14,1,1030,24,4,8,42,0,0,141,0
16,5,10,14,1,1030,57,3,8,41,0,0,134,0
16,10,15,14,1,1030,57,3,9,42,0,0,120,0
16,15,20,14,2,1030,57,0,3,42,0,0,104,0
16,20,25,14,1,1030,57,0,3,41,0,0,90,0
16,25,30,14,1,1030,57,0,6,41,0,0,76,0
16,30,35,14,2,1030,57,0,3,42,0,0,63,0
16,35,40,14,1,1030,57,1,1,41,0,0,42,0
16,40,45,14,1,1030,57,0,3,40,0,0,30,0
16,45,50,14,1,1030,57,3,3,40,0,0,28,0
16,50,55,14,1,1030,60,4,3,40,0,0,23,0
16,55,60,14,0,1030,80,0,4,39,0,0,19,0
17,0,5,14,0,1030,80,0,4,39,0,0,14,0
17,5,10,14,0,1030,80,0,1,40,0,0,11,0
17,10,15,13,0,1030,80,0,1,40,0,0,7,0
17,15,20,13,0,1030,80,1,1,40,0,0,5,0
17,20,25,13,1,1030,80,1,3,43,0,0,0,0
17,25,30,13,3,1030,318,3,3,53,0,0,0,0
17,30,35,13,4,1030,311,6,8,57,0,0,0,0
17,35,40,12,5,1030,301,1,8,59,0,0,0,0
17,40,45,12,5,1030,301,0,6,59,0,0,0,0
17,45,50,12,5,1030,301,1,3,60,0,0,0,0
17,50,55,12,5,1031,301,0,1,60,0,0,0,0
17,55,60,12,4,1031,301,1,3,60,0,0,0,0
18,0,5,12,4,1031,301,3,3,60,0,0,0,0
18,5,10,11,4,1031,301,1,3,61,0,0,0,0
18,10,15,11,4,1031,301,0,3,62,0,0,0,0
18,15,20,11,4,1031,301,3,3,62,0,0,0,0
18,20,25,11,4,1031,301,4,3,63,0,0,0,0
18,25,30,11,5,1031,9,3,4,64,0,0,0,0
18,30,35,11,5,1031,9,1,6,64,0,0,0,0
18,35,40,11,5,1031,9,3,4,65,0,0,0,0
18,40,45,11,5,1031,5,1,4,65,0,0,0,0
18,45,50,11,5,1031,5,1,4,66,0,0,0,0
18,50,55,11,5,1031,5,1,3,66,0,0,0,0
18,55,60,11,5,1031,5,1,3,66,0,0,0,0
19,0,5,10,5,1031,5,0,4,67,0,0,0,0
19,5,10,10,5,1031,5,1,3,68,0,0,0,0
19,10,15,10,5,1031,5,0,1,68,0,0,0,0
19,15,20,10,5,1031,5,0,1,68,0,0,0,0
19,20,25,10,5,1031,5,0,1,68,0,0,0,0
19,25,30,10,4,1031,5,1,0,68,0,0,0,0
19,30,35,10,4,1031,5,3,3,68,0,0,0,0
19,35,40,9,4,1031,5,0,4,69,0,0,0,0
19,40,45,9,4,1032,25,3,3,70,0,0,0,0
19,45,50,9,3,1032,34,0,6,69,0,0,0,0
19,50,55,9,3,1032,34,1,4,69,0,0,0,0
19,55,60,9,3,1032,44,1,4,66,0,0,0,0
20,0,5,10,3,1032,57,4,6,65,0,0,0,0
20,5,10,10,3,1032,58,4,8,64,0,0,0,0
20,10,15,10,3,1032,45,3,6,63,0,0,0,0
20,15,20,10,3,1032,44,1,6,62,0,0,0,0
20,20,25,10,3,1032,44,3,8,62,0,0,0,0
20,25,30,10,3,1032,41,1,8,62,0,0,0,0
20,30,35,10,3,1032,42,1,6,63,0,0,0,0
20,35,40,9,3,1032,71,1,4,64,0,0,0,0
20,40,45,9,3,1032,76,1,4,65,0,0,0,0
20,45,50,9,3,1032,86,1,4,65,0,0,0,0
20,50,55,9,3,1032,78,1,4,65,0,0,0,0
20,55,60,9,2,1032,78,1,6,65,0,0,0,0
21,0,5,9,3,1032,78,3,4,66,0,0,0,0
21,5,10,9,3,1032,78,1,4,66,0,0,0,0
21,10,15,9,2,1032,78,1,4,66,0,0,0,0
21,15,20,8,3,1032,78,1,3,67,0,0,0,0
21,20,25,8,2,1032,78,1,3,67,0,0,0,0
21,25,30,8,2,1032,78,3,3,67,0,0,0,0
21,30,35,8,2,1032,78,3,4,67,0,0,0,0
21,35,40,8,2,1032,78,3,4,67,0,0,0,0
21,40,45,8,2,1032,84,3,4,67,0,0,0,0
21,45,50,8,2,1032,119,6,4,65,0,0,0,0
21,50,55,8,1,1032,108,3,6,64,0,0,0,0
21,55,60,8,1,1032,109,3,4,64,0,0,0,0
22,0,5,7,1,1032,118,3,4,63,0,0,0,0
22,5,10,7,1,1032,123,1,6,63,0,0,0,0
22,10,15,7,0,1032,123,1,8,62,0,0,0,0
22,15,20,7,0,1032,101,3,4,62,0,0,0,0
22,20,25,7,0,1032,98,3,6,63,0,0,0,0
22,25,30,7,0,1032,101,6,6,63,0,0,0,0
22,30,35,7,0,1032,104,4,11,63,0,0,0,0
22,35,40,7,0,1032,105,3,9,64,0,0,0,0
22,40,45,7,0,1032,105,3,6,65,0,0,0,0
22,45,50,6,1,1032,105,3,4,66,0,0,0,0
22,50,55,6,0,1032,106,4,4,66,0,0,0,0
22,55,60,6,1,1032,106,1,4,67,0,0,0,0
23,0,5,6,0,1032,105,6,4,67,0,0,0,0
23,5,10,6,0,1032,105,3,9,67,0,0,0,0
23,10,15,6,1,1032,105,3,6,68,0,0,0,0
23,15,20,6,0,1032,105,3,4,68,0,0,0,0
23,20,25,6,1,1032,105,1,4,69,0,0,0,0
23,25,30,6,1,1032,105,1,4,69,0,0,0,0
23,30,35,6,0,1032,113,6,4,69,0,0,0,0
23,35,40,6,1,1032,131,1,9,69,0,0,0,0
23,40,45,6,1,1032,125,3,11,68,0,0,0,0
23,45,50,6,0,1032,126,3,12,68,0,0,0,0
23,50,55,6,0,1032,109,3,6,68,0,0,0,0
23,55,60,6,0,1032,109,3,9,68,0,0,0,0
0,0,5,6,0,1032,119,3,6,68,0,0,0,0
0,5,10,0,0,0,0,0,0,0,0,0,0,0
0,10,15,6,0,1032,108,4,6,67,0,0,0,0
0,15,20,6,0,1032,118,3,9,67,0,0,0,0
0,20,25,6,0,1032,123,3,8,67,0,0,0,0
0,25,30,6,0,1032,130,4,4,67,0,0,0,0
0,30,35,6,0,1032,130,6,6,67,0,0,0,0
0,35,40,6,0,1032,121,4,11,67,0,0,0,0
0,40,45,6,0,1032,134,4,8,67,0,0,0,0
0,45,50,6,0,1032,130,1,14,67,0,0,0,0
0,50,55,6,0,1032,105,3,14,66,0,0,0,0
0,55,60,6,0,1033,138,3,9,66,0,0,0,0
1,0,5,6,0,1033,119,3,6,66,0,0,0,0
1,5,10,6,0,1033,136,4,11,65,0,0,0,0
1,10,15,6,0,1033,117,3,8,64,0,0,0,0
1,15,20,6,0,1033,117,4,11,63,0,0,0,0
1,20,25,6,0,1033,119,4,4,63,0,0,0,0
1,25,30,6,0,1033,137,3,6,62,0,0,0,0
1,30,35,7,0,1033,130,6,8,61,0,0,0,0
1,35,40,6,0,1033,109,4,6,61,0,0,0,0
1,40,45,6,0,1033,128,6,6,61,0,0,0,0
1,45,50,6,0,1033,120,4,11,61,0,0,0,0
1,50,55,6,0,1033,111,3,11,62,0,0,0,0
1,55,60,6,0,1033,101,3,11,64,0,0,0,0
2,0,5,6,0,1033,101,3,6,65,0,0,0,0
2,5,10,6,0,1033,101,3,6,66,0,0,0,0
2,10,15,5,0,1033,101,3,6,67,0,0,0,0
2,15,20,5,0,1033,96,4,4,68,0,0,0,0
2,20,25,5,0,1033,105,6,6,68,0,0,0,0
2,25,30,5,0,1033,109,3,9,69,0,0,0,0
2,30,35,5,0,1033,105,6,11,69,0,0,0,0
2,35,40,5,0,1033,124,1,11,69,0,0,0,0
2,40,45,5,0,1033,108,1,11,69,0,0,0,0
2,45,50,5,0,1033,123,1,6,70,0,0,0,0
2,50,55,5,0,1033,120,3,6,70,0,0,0,0
2,55,60,5,0,1033,101,3,4,70,0,0,0,0
3,0,5,5,0,1033,102,3,6,69,0,0,0,0
3,5,10,5,0,1033,115,4,6,69,0,0,0,0
3,10,15,5,0,1033,113,1,6,69,0,0,0,0
3,15,20,5,0,1033,113,3,6,69,0,0,0,0
3,20,25,5,0,1033,113,4,4,70,0,0,0,0
3,25,30,4,0,1033,115,1,4,71,0,0,0,0
3,30,35,4,0,1033,126,3,6,71,0,0,0,0
3,35,40,4,0,1033,125,3,6,71,0,0,0,0
3,40,45,4,0,1033,108,4,6,72,0,0,0,0
3,45,50,4,0,1033,109,1,4,72,0,0,0,0
3,50,55,4,0,1033,109,3,4,73,0,0,0,0
3,55,60,4,0,1033,111,4,6,73,0,0,0,0
4,0,5,4,0,1033,134,3,6,74,0,0,0,0
4,5,10,4,0,1033,134,4,8,74,0,0,0,0
4,10,15,4,0,1033,134,3,6,74,0,0,0,0
4,15,20,4,0,1033,134,1,6,74,0,0,0,0
4,20,25,4,0,1033,100,4,4,74,0,0,0,0
4,25,30,4,0,1033,109,3,9,73,0,0,0,0
4,30,35,4,0,1033,116,3,6,73,0,0,0,0
4,35,40,4,0,1033,113,1,6,73,0,0,0,0
4,40,45,4,0,1033,113,4,6,73,0,0,0,0
4,45,50,4,0,1033,113,3,6,73,0,0,0,0
4,50,55,4,0,1033,113,4,6,73,0,0,0,0
4,55,60,4,0,1033,113,1,4,72,0,0,0,0
5,0,5,4,0,1033,113,1,4,72,0,0,0,0
5,5,10,4,0,1033,113,4,4,72,0,0,0,0
5,10,15,4,0,1033,115,3,4,71,0,0,0,0
5,15,20,4,0,1033,131,3,4,71,0,0,0,0
5,20,25,4,0,1033,131,3,6,71,0,0,0,0
5,25,30,4,0,1033,109,1,4,71,0,0,0,0
5,30,35,4,0,1033,104,4,6,72,0,0,0,0
5,35,40,4,0,1033,102,3,6,72,0,0,0,0
5,40,45,4,0,1033,102,3,6,72,0,0,0,0
5,45,50,4,0,1033,99,6,4,72,0,0,0,0
5,50,55,4,0,1033,98,6,9,72,0,0,0,0
5,55,60,3,0,1033,107,3,9,73,0,0,0,0
6,0,5,3,0,1033,107,3,11,73,0,0,0,0
6,5,10,3,0,1033,107,4,11,73,0,0,0,0
6,10,15,3,0,1033,105,6,11,73,0,0,0,0
6,15,20,3,0,1033,108,3,11,73,0,0,0,0
6,20,25,3,0,1033,103,6,11,73,0,0,0,0
6,25,30,3,0,1033,105,9,11,72,0,0,0,0
6,30,35,4,0,1033,126,6,9,72,0,0,0,0
6,35,40,4,0,1033,111,6,11,71,0,0,0,0
6,40,45,4,0,1033,75,3,11,71,0,0,0,0
6,45,50,4,0,1033,127,11,11,71,0,0,0,0
6,50,55,4,0,1033,89,4,11,71,0,0,0,0
6,55,60,4,0,1033,130,8,12,71,0,0,0,0
7,0,5,4,0,1033,106,9,14,71,0,0,0,0
7,5,10,4,0,1033,131,3,11,71,0,0,0,0
7,10,15,4,0,1033,105,4,12,71,0,0,0,0
7,15,20,3,-1,1033,110,4,12,71,0,0,0,0
7,20,25,3,-1,1033,111,3,11,71,0,0,0,0
7,25,30,3,-1,1033,107,4,11,71,0,0,0,0
7,30,35,4,-1,1033,103,4,11,69,0,0,0,0
7,35,40,4,-1,1033,108,6,9,67,0,0,0,0
7,40,45,4,-1,1033,96,3,11,66,0,0,0,0
7,45,50,4,-1,1033,89,3,9,65,0,0,0,0
7,50,55,4,-1,1033,92,1,9,65,0,0,0,0
7,55,60,4,-1,1033,106,1,6,66,0,0,0,0
8,0,5,4,-1,1033,106,1,9,67,0,0,5,0
8,5,10,4,-1,1033,106,1,4,67,0,0,5,0
8,10,15,4,-1,1033,106,3,3,68,0,0,9,0
8,15,20,4,-1,1033,109,1,4,69,0,0,11,0
8,20,25,3,-1,1034,115,1,6,71,0,0,14,0
8,25,30,3,-1,1034,119,1,6,71,0,0,18,0
8,30,35,3,-1,1034,98,3,4,72,0,0,25,0
8,35,40,3,-1,1034,111,1,6,72,0,0,33,0
8,40,45,3,0,1034,105,3,3,72,0,0,39,0
8,45,50,4,0,1034,104,1,6,72,0,0,51,0
8,50,55,4,0,1034,119,3,4,71,0,0,63,0
8,55,60,4,0,1034,119,3,8,71,0,0,76,0
9,0,5,4,0,1034,113,4,4,69,0,0,90,0
9,5,10,4,0,1034,102,3,9,69,0,0,105,0
9,10,15,5,0,1034,86,3,9,69,0,0,118,0
9,15,20,5,0,1034,81,6,6,67,0,0,134,0
9,20,25,5,0,1034,96,0,11,66,0,0,149,0
9,25,30,5,0,1034,94,1,11,66,0,0,163,0
9,30,35,5,0,1035,96,3,9,65,0,0,179,0
9,35,40,6,0,1035,103,1,6,64,0,0,195,0
9,40,45,6,0,1035,114,3,4,63,0,0,209,0
9,45,50,6,0,1035,114,1,4,63,0,0,220,0
9,50,55,7,0,1035,108,3,4,62,0,0,227,0
9,55,60,7,0,1035,98,3,8,61,0,0,236,0
10,0,5,7,0,1035,94,1,6,59,0,0,250,0
10,5,10,7,0,1035,94,3,9,60,0,0,264,0
10,10,15,8,0,1035,96,3,6,60,0,0,272,0
10,15,20,8,0,1035,113,3,4,58,0,0,285,0
10,20,25,8,0,1035,114,3,6,58,0,0,294,0
10,25,30,8,1,1035,92,3,4,59,0,0,304,0
10,30,35,8,1,1035,92,1,8,58,0,0,315,0
10,35,40,9,1,1035,94,4,9,57,0,0,322,0
10,40,45,9,1,1035,90,9,9,56,0,0,332,0
10,45,50,9,1,1035,71,4,11,56,0,0,339,0
10,50,55,9,1,1035,114,1,9,55,0,0,345,0
10,55,60,10,0,1035,101,4,11,52,0,0,352,0
11,0,5,10,1,1035,126,4,14,53,0,0,357,0
11,5,10,10,0,1035,54,3,9,51,0,0,364,0
11,10,15,10,0,1035,155,1,9,51,0,0,369,0
11,15,20,10,0,1034,63,6,8,49,0,0,376,0
11,20,25,10,0,1034,90,4,11,50,0,0,385,0
11,25,30,10,0,1034,67,4,14,51,0,0,396,0
11,30,35,10,1,1034,93,6,11,51,0,0,404,0
11,35,40,11,1,1034,121,3,11,52,0,0,408,0
11,40,45,11,1,1034,99,6,8,50,0,0,411,0
11,45,50,11,1,1034,60,4,9,50,0,0,417,0
11,50,55,11,1,1034,104,11,12,49,0,0,422,0
11,55,60,12,1,1034,84,4,12,48,0,0,427,0
12,0,5,12,1,1034,91,3,11,47,0,0,429,0
12,5,10,12,1,1034,101,0,9,46,0,0,431,0
12,10,15,13,1,1034,74,6,11,46,0,0,431,0
12,15,20,13,1,1034,70,4,6,45,0,0,432,0
12,20,25,13,1,1034,61,6,9,44,0,0,432,0
12,25,30,13,1,1034,85,1,8,43,0,0,434,0
12,30,35,13,1,1033,65,3,6,43,0,0,434,0
12,35,40,14,1,1033,69,4,4,42,0,0,439,0
12,40,45,14,1,1033,48,3,6,41,0,0,436,0
12,45,50,14,1,1033,11,4,8,41,0,0,434,0
12,50,55,14,1,1033,38,3,6,42,0,0,438,0
12,55,60,14,1,1033,326,1,6,42,0,0,434,0
13,0,5,14,1,1033,330,3,6,41,0,0,432,0
13,5,10,14,1,1033,344,3,4,41,0,0,431,0
13,10,15,15,1,1033,346,0,4,40,0,0,429,0
13,15,20,15,1,1033,345,3,4,40,0,0,427,0
13,20,25,15,1,1033,345,3,4,40,0,0,424,0
13,25,30,15,1,1033,345,1,4,40,0,0,422,0
13,30,35,15,2,1033,345,0,4,40,0,0,420,0
13,35,40,16,2,1033,345,1,3,38,0,0,417,0
13,40,45,16,1,1033,32,1,1,36,0,0,413,0
13,45,50,16,1,1033,92,1,11,36,0,0,408,0
13,50,55,16,1,1033,79,1,6,36,0,0,410,0
13,55,60,17,1,1033,96,1,4,35,0,0,396,0
14,0,5,17,1,1033,92,3,6,35,0,0,392,0
14,5,10,17,0,1033,66,4,4,32,0,0,381,0
14,10,15,16,0,1033,98,3,9,33,0,0,376,0
14,15,20,16,0,1033,98,3,9,32,0,0,371,0
14,20,25,16,1,1033,94,4,6,34,0,0,359,0
14,25,30,16,1,1033,329,0,8,36,0,0,359,0
14,30,35,16,2,1033,299,3,4,37,0,0,348,0
14,35,40,16,3,1033,315,3,4,42,0,0,329,0
14,40,45,16,3,1033,297,3,8,44,0,0,318,0
14,45,50,15,5,1033,290,1,8,50,0,0,308,0
14,50,55,15,5,1033,298,3,9,52,0,0,297,0
14,55,60,14,5,1033,323,6,12,54,0,0,287,0
15,0,5,14,5,1033,304,3,12,55,0,0,278,0
15,5,10,14,5,1033,315,3,14,55,0,0,269,0
15,10,15,14,5,1033,337,9,6,54,0,0,260,0
15,15,20,14,5,1033,300,3,12,55,0,0,251,0
15,20,25,14,5,1033,319,8,11,55,0,0,241,0
15,25,30,14,5,1033,315,6,9,55,0,0,229,0
15,30,35,14,5,1033,313,12,11,56,0,0,220,0
15,35,40,14,5,1033,344,4,12,56,0,0,206,0
15,40,45,14,5,1033,306,8,14,55,0,0,195,0
15,45,50,13,5,1033,331,8,8,55,0,0,181,0
15,50,55,13,5,1033,336,3,11,55,0,0,169,0
15,55,60,14,5,1033,344,3,8,55,0,0,155,0
16,0,5,14,5,1033,333,4,6,55,0,0,142,0
16,5,10,14,5,1033,329,4,8,55,0,0,130,0
16,10,15,14,5,1033,319,6,8,54,0,0,116,0
16,15,20,13,4,1033,329,4,8,53,0,0,105,0
16,20,25,13,4,1033,324,3,9,53,0,0,91,0
16,25,30,13,5,1033,314,1,9,55,0,0,77,0
16,30,35,13,5,1033,332,1,6,56,0,0,63,0
16,35,40,13,5,1033,331,3,6,57,0,0,47,0
16,40,45,13,5,1033,329,3,6,58,0,0,35,0
16,45,50,13,5,1033,329,3,4,59,0,0,32,0
16,50,55,13,5,1033,329,1,4,60,0,0,26,0
16,55,60,13,5,1033,328,1,4,60,0,0,21,0
17,0,5,12,5,1033,330,3,4,61,0,0,16,0
17,5,10,12,5,1033,330,1,6,62,0,0,12,0
17,10,15,12,5,1033,330,1,4,63,0,0,11,0
17,15,20,12,5,1033,330,0,3,63,0,0,7,0
17,20,25,12,5,1033,330,1,3,63,0,0,5,0
17,25,30,12,5,1033,330,1,3,64,0,0,0,0
17,30,35,12,5,1033,317,1,4,64,0,0,0,0
17,35,40,11,5,1033,317,1,8,66,0,0,0,0
17,40,45,11,5,1033,317,0,4,66,0,0,0,0
17,45,50,11,5,1033,317,1,3,67,0,0,0,0
17,50,55,11,5,1033,317,1,3,67,0,0,0,0
17,55,60,11,5,1033,317,1,3,68,0,0,0,0
18,0,5,11,5,1033,317,1,3,68,0,0,0,0
18,5,10,11,5,1033,317,0,3,69,0,0,0,0
18,10,15,10,5,1033,317,1,1,69,0,0,0,0
18,15,20,10,5,1033,317,0,1,70,0,0,0,0
18,20,25,10,5,1033,317,0,1,70,0,0,0,0
18,25,30,10,5,1033,317,0,0,70,0,0,0,0
18,30,35,10,5,1033,317,0,0,71,0,0,0,0
18,35,40,9,5,1033,317,0,0,72,0,0,0,0
18,40,45,9,5,1033,317,0,0,73,0,0,0,0
18,45,50,9,5,1033,317,0,0,74,0,0,0,0
18,50,55,9,5,1033,317,0,0,74,0,0,0,0
18,55,60,9,5,1033,317,0,0,74,0,0,0,0
19,0,5,9,5,1033,317,0,1,75,0,0,0,0
19,5,10,9,5,1033,317,0,1,75,0,0,0,0
19,10,15,8,5,1033,317,0,0,75,0,0,0,0
19,15,20,8,5,1033,317,1,0,76,0,0,0,0
19,20,25,8,5,1033,317,1,1,77,0,0,0,0
19,25,30,8,5,1033,317,3,3,78,0,0,0,0
19,30,35,8,5,1033,317,3,3,78,0,0,0,0
19,35,40,8,5,1033,317,0,3,78,0,0,0,0
19,40,45,8,5,1033,317,1,3,78,0,0,0,0
19,45,50,8,4,1033,317,1,3,78,0,0,0,0
19,50,55,8,5,1033,317,1,3,79,0,0,0,0
19,55,60,8,5,1033,317,3,3,80,0,0,0,0
20,0,5,8,5,1033,321,4,3,80,0,0,0,0
20,5,10,8,5,1033,140,4,6,80,0,0,0,0
20,10,15,8,5,1033,132,4,6,80,0,0,0,0
20,15,20,8,5,1033,123,3,11,80,0,0,0,0
20,20,25,8,5,1033,123,3,8,80,0,0,0,0
20,25,30,8,5,1033,123,4,4,80,0,0,0,0
20,30,35,8,5,1033,123,3,6,80,0,0,0,0
20,35,40,8,5,1033,123,3,6,80,0,0,0,0
20,40,45,8,5,1033,119,4,4,80,0,0,0,0
20,45,50,8,5,1033,122,1,6,80,0,0,0,0
20,50,55,8,5,1033,134,4,4,79,0,0,0,0
20,55,60,8,4,1033,134,1,8,78,0,0,0,0
21,0,5,8,4,1033,134,4,6,78,0,0,0,0
21,5,10,8,4,1033,123,3,4,78,0,0,0,0
21,10,15,7,3,1033,121,4,6,77,0,0,0,0
21,15,20,7,3,1033,113,3,4,78,0,0,0,0
21,20,25,7,3,1033,113,3,4,78,0,0,0,0
21,25,30,7,3,1033,113,3,6,78,0,0,0,0
21,30,35,7,3,1033,113,3,4,77,0,0,0,0
21,35,40,7,3,1033,113,4,4,77,0,0,0,0
21,40,45,7,3,1033,113,3,4,78,0,0,0,0
21,45,50,6,3,1033,113,3,6,77,0,0,0,0
21,50,55,6,3,1033,113,1,6,77,0,0,0,0
21,55,60,6,2,1033,104,3,4,76,0,0,0,0
22,0,5,6,2,1033,120,3,9,76,0,0,0,0
22,5,10,6,2,1033,123,6,11,75,0,0,0,0
22,10,15,6,2,1033,121,4,9,75,0,0,0,0
22,15,20,6,2,1033,119,3,8,74,0,0,0,0
22,20,25,6,2,1033,117,3,4,74,0,0,0,0
22,25,30,6,2,1033,108,3,6,75,0,0,0,0
22,30,35,6,2,1033,114,3,6,75,0,0,0,0
22,35,40,6,2,1033,121,3,6,75,0,0,0,0
22,40,45,6,2,1033,128,4,6,75,0,0,0,0
22,45,50,6,2,1033,112,3,9,74,0,0,0,0
22,50,55,6,2,1033,123,3,6,75,0,0,0,0
22,55,60,6,2,1033,118,3,9,75,0,0,0,0
23,0,5,6,2,1033,104,3,6,75,0,0,0,0
